ID,Catalog#,Artist,Artist2,Title,Label,Format,Rating,Released,release_id,CollectionFolder,Date Added,Collection Media Condition,Collection Sleeve Condition,Collection Notes,Collection Cost,Collection Autographed, Min , Median , Max ,Genre,Subgenre,Label1,Label2,Label3,Label4
31,SKR170LP,Haunt (7),Haunt (7),If Icarus Could Fly,Shadow Kingdom Records,"LP, Album, Ltd, Yel",,2019,13273637.0,Vinyl,7/21/19 20:23,,,,25.0,,18.68,20.88,24.57,Metal,Heavy Metal,Shadow Kingdom Records,,,
43,EAL065,Deathspell Omega,Deathspell Omega,Manifestations 2002,End All Life Productions,"LP, Comp, RE, RP",,2019,13074520.0,Vinyl,6/9/19 11:28,,,,20.0,,19.02,25.99,25.99,Metal,Black Metal,End All Life Productions,,,
36,SPIN112,Immortal Bird,Immortal Bird,Thrive On Neglect,20 Buck Spin,"LP, Album, Ltd",,2019,13835380.0,Vinyl,7/21/19 20:18,,,,21.0,Yes,19.98,24.49,29.0,Metal,Black Metal,20 Buck Spin,,,
59,"VÁN253, VAN253",Sinmara,Sinmara,Hvísl Stjarnanna,"Ván, Ván","LP, Album, Ltd",,2019,13322086.0,Vinyl,4/14/19 8:37,,,,25.0,,21.0,21.0,21.0,Metal,Black Metal,Ván,Ván,,
52,CRUZ564,Smoulder,Smoulder,Times Of Obscene Evil And Wild Daring,Cruz Del Sur Music,"LP, Album",,2019,13562440.0,Vinyl,5/27/19 12:39,,,,20.0,Yes,21.51,29.77,32.25,Metal,Heavy Metal,Cruz Del Sur Music,,,
11,none,Vukari,Vukari,Aevum,Vendetta Records (3),"LP, Album, Ltd, Gol",,2019,14304541.0,Vinyl,2/22/20 16:06,,,,23.0,,21.98,27.47,49.34,Metal,Black Metal,Vendetta Records (3),,,
25,RELIC43re,Krallice,Krallice,Years Past Matter,Gilead Media,"2x12"", Album, RE, RM, smo",,2019,13764990.0,Vinyl,7/21/19 20:26,,,,25.0,,23.0,30.26,30.26,Metal,Black Metal,Gilead Media,,,
13,RBR050,Oranssi Pazuzu,Oranssi Pazuzu,Live At Roadburn,Roadburn Records,"LP + LP, S/Sided + Album",,2019,14248036.0,Vinyl,2/22/20 15:59,,,,15.0,,23.08,23.08,23.08,Metal,Black Metal,Roadburn Records,,,
6,3984-15668-0,Cult Of Luna,Cult Of Luna,A Dawn To Fear,"Metal Blade Records, Red Creek","2xLP, Album, Bei + 2xCD, Album + Dlx, Ltd",,2019,14173020.0,Vinyl,2/22/20 16:10,,,,66.0,,27.47,54.74,58.23,Metal,Post Metal,Metal Blade Records,Red Creek,,
46,SVART188,Waste Of Space Orchestra,Waste Of Space Orchestra,Syntheosis,Svart Records,"2xLP, Album, Ltd, Ora",,2019,13474890.0,Vinyl,5/27/19 12:43,,,,24.0,,29.67,31.87,48.95,Metal,Black Metal,Svart Records,,,
26,RELIC38re,Krallice,Krallice,Diotima,Gilead Media,"2xLP, Album, RE, RM, smo",,2019,13764929.0,Vinyl,7/21/19 20:26,,,,25.0,,29.87,29.87,30.0,Metal,Black Metal,Gilead Media,,,
4,none,Beastlurker,Beastlurker,Sanguine Elixir Of Psychotropic Divination,Godz Ov War,"CD, EP",,2019,14404692.0,CD,2/22/20 16:13,,,,10.0,,,,,Metal,Black Metal,Godz Ov War,,,
15,none,Krallice,Krallice,Rot And Waste Live,Hathenter,"Cass, Album, Comp",,2019,14389764.0,Tape,2/22/20 15:58,,,,10.0,,,,,Metal,Black Metal,Hathenter,,,
8,"NB 5102, 5102",Opeth,Opeth,In Cauda Venenum,"Nuclear Blast, Moderbolaget Records, Nuclear Blast, Moderbolaget Records","2xLP, Album",,2019,14464242.0,Vinyl,2/22/20 16:09,,,,25.0,,,,,Metal,Progressive Metal,Nuclear Blast,Moderbolaget Records,Nuclear Blast,Moderbolaget Records
9,"NB 5102, 5102",Opeth,Opeth,In Cauda Venenum,"Nuclear Blast, Moderbolaget Records, Nuclear Blast, Moderbolaget Records","2xLP, Album",,2019,14511145.0,Vinyl,2/22/20 16:08,,,,25.0,,,,,Metal,Progressive Metal,Nuclear Blast,Moderbolaget Records,Nuclear Blast,Moderbolaget Records
5,LCR068-1,Something Is Waiting,Something Is Waiting,Songs For The Sally Beauty Pavilion,Learning Curve Records,LP,,2019,13705462.0,Vinyl,2/22/20 16:12,,,,15.0,,,,,Rock,Noise Rock,Learning Curve Records,,,
10,SPIN114,Tomb Mold,Tomb Mold,Planetary Clairvoyance,20 Buck Spin,"LP, Album, Ltd, Sil",,2019,13909660.0,Vinyl,2/22/20 16:07,,,,20.0,Yes,,,,Metal,Death Metal,20 Buck Spin,,,
56,AE-19-2,Warforged (2),Warforged (2),I: Voice,The Artisan Era,"CD, Album, Rel",,2019,13596263.0,CD,5/19/19 12:20,,,,10.0,,,,,Metal,Technical Death Metal,The Artisan Era,,,
57,AE-19,Warforged (2),Warforged (2),I: Voice,The Artisan Era,"2xLP, Album, Ltd, Yel",5.0,2019,13582787.0,Vinyl,5/7/19 20:16,,,,36.0,Yes,,,,Metal,Technical Death Metal,The Artisan Era,,,
409,SOUL0081,Wiegedood,Wiegedood,De Doden Hebben Het Goed III ,Consouling Sounds,"LP, RP, sol",,2019,13749488.0,Vinyl,6/13/19 6:20,,,,20.0,Yes,,,,Metal,Black Metal,Consouling Sounds,,,
2,BR061LP,Aerial Ruin / Panopticon (6),Panopticon (6),Split LP,Bindrune Recordings,"LP, Cle",,2020,14732672.0,Vinyl,2/22/20 16:13,,,,18.0,,,,,Metal,Black Metal,Bindrune Recordings,,,
1,BR062LP,Nechochwen / Panopticon (6),Panopticon (6),Split LP,Bindrune Recordings,"LP, Fla",,2020,14733730.0,Vinyl,2/22/20 16:14,,,,18.0,,,,,Metal,Black Metal,Bindrune Recordings,,,
